"lon"	"lat"	"depth"	"mag"	"ids"
"5268"	-121.369	36.7915	3.95	0.54	"nc72412780"
"5269"	-151.528	62.4392	79.4	1.4	"ak11535603"
"5270"	-122.756	38.793	2.25	0.31	"nc72412765"
"5271"	-121.159	36.5795	8.52	1.36	"nc72412760"
"5272"	-122.778	38.8257	2.29	0.21	"nc72412505"
"5273"	-141.367	60.1475	0	1.6	"ak11530303"
"5274"	-96.7609	35.5441	5	2.8	"us10001n36"
"5275"	-117.601	36.0582	1.49	0.06	"ci37340912"
"5276"	-116.406	33.3882	14.87	0.67	"ci37340904"
"5277"	-149.069	63.1279	11.7	0.5	"ak11530302"
"5278"	-116.568	33.4737	8.74	0.43	"ci37340896"
"5279"	-155.212	19.31	7.8	1.9	"hv60873661"
"5280"	-122.813	38.8055	3.07	0.65	"nc72412755"
"5281"	-150.294	62.6382	71.2	1.7	"ak11530290"
"5282"	-116.566	33.4722	8.58	0.09	"ci37340872"
"5283"	-122.8	38.804	2.11	0.55	"nc72412750"
"5284"	-112.053	46.6478	2.7	1.2	"mb15277641"
"5285"	-117.582	36.061	1.87	0.17	"ci37340840"
"5286"	-117.591	36.0613	1.77	1.27	"ci37340832"
"5287"	-148.598	63.9426	111.5	1.6	"ak11530285"
"5288"	-120.532	35.9655	9.88	0.35	"nc72412745"
"5289"	-112.102	46.1895	15.5	1.1	"mb15225339"
"5290"	-116.731	33.5878	12.63	0.97	"ci37340816"
"5291"	-117.591	36.0613	0.95	0.69	"ci37128972"
"5292"	-117.777	36.034	2.39	0.45	"ci37340808"
"5293"	-117.595	36.0618	1.26	1.76	"ci37340800"
"5294"	-113.07	36.9285	22.06	1.47	"uu60104752"
"5295"	-115.54	32.956	12.6	1.74	"ci37340792"
"5296"	-115.541	32.9567	12.31	1.48	"ci37340784"
"5297"	-147.139	64.5228	10	0.2	"ak11530278"
"5298"	-116.573	33.4758	9.13	0.01	"ci37340776"
"5299"	-97.198	36.3316	5	2.5	"us10001n3h"
"5300"	-122.426	38.5683	11.23	1.09	"nc72412735"
"5301"	-120.524	35.9695	11.01	1.59	"nc72412730"
"5302"	-119.701	40.4548	6.034	0.16	"nn00487587"
"5303"	-146.931	61.1188	9	1.9	"ak11530276"
"5304"	-119.778	39.3951	6.0654	0.21	"nn00487185"
"5305"	-121.528	37.1212	7.39	0.67	"nc72412720"
"5306"	-148.768	63.993	0	1.7	"ak11530273"
"5307"	-122.804	38.8368	2.64	0.24	"nc72412715"
"5308"	-119.615	41.8837	9.3951	0.83	"nn00487193"
"5309"	-122.812	38.8075	2.14	1.96	"nc72412695"
"5310"	-122.813	38.8097	2.38	1.03	"nc72412705"
"5311"	-148.318	62.8871	60.8	0.7	"ak11535593"
"5312"	-150.878	60.2454	64.2	2	"ak11530272"
"5313"	-122.813	38.8073	2.84	0.39	"nc72412685"
"5314"	-110.397	39.2765	11.32	1.72	"uu60104742"
"5315"	-122.811	38.8085	2.8	1.55	"nc72412680"
"5316"	-122.781	38.8198	1.23	0.86	"nc72412675"
"5317"	-150.555	63.146	117.3	1.5	"ak11535591"
"5318"	-121.156	36.5575	7.07	0.98	"nc72412670"
"5319"	-122.451	38.5262	9.75	1.17	"nc72412665"
"5320"	-151.124	62.6232	85.3	1.5	"ak11535590"
"5321"	-122.801	38.8068	1.4	0.31	"nc72412655"
"5322"	-117.805	36.0148	0	0.46	"ci37340760"
"5323"	-117.812	36.0183	0.8	1.3	"ci37340752"
"5324"	-149.2	61.8563	13.9	1.6	"ak11530270"
"5325"	-136.98	58.8724	14.1	1.8	"ak11535588"
"5326"	-98.0678	36.7498	5.477	2.8	"us10001n5a"
"5327"	-122.819	38.8203	2.85	0.37	"nc72412635"
"5328"	-115.642	33.1632	1.8	1.32	"ci37340744"
"5329"	-151.184	62.9441	103.7	1.5	"ak11530268"
"5330"	-121.052	40.1635	8.3318	1.05	"nn00487575"
"5331"	-122.763	38.821	2.76	0.56	"nc72412630"
"5332"	-147.745	64.904	16.5	0.4	"ak11530266"
"5333"	-117.924	35.9922	5.54	0.28	"ci37340736"
"5334"	-121.058	40.1797	5.1475	1.09	"nn00487573"
"5335"	-116.523	33.1517	8.48	0.65	"ci37340728"
"5336"	-122.76	38.7928	2.27	0.23	"nc72412620"
"5337"	-122.758	38.7947	1.73	0.52	"nc72412615"
"5338"	-150.659	63.01	107	2.3	"ak11530261"
"5339"	-89.5272	36.495	7.83	1.5	"nm60071912"
"5340"	-97.87	36.66	5	2.7	"us10001mzt"
"5341"	-119.629	41.872	8.5057	1.4	"nn00487179"
"5342"	-118.25	34.094	7.29	0.92	"ci37340720"
"5343"	-122.301	38.5423	10.23	1.77	"nc72412610"
"5344"	-121.166	35.6517	3.36	1.74	"nc72412605"
"5345"	-149.323	63.1694	89.1	1.7	"ak11530258"
"5346"	-122.829	38.8125	3.09	1.62	"nc72412600"
"5347"	-122.764	38.8227	2.37	1.18	"nc72412595"
"5348"	-150.803	61.9662	68	1.5	"ak11535581"
"5349"	-121.073	40.1382	13.5444	0.91	"nn00487564"
"5350"	-116.577	33.4728	10.07	0.37	"ci37340712"
"5351"	-122.688	38.7442	1.12	1.23	"nc72412590"
"5352"	-122.695	38.75	0.87	1.99	"nc72412585"
"5353"	-151.055	60.4603	53.7	1.8	"ak11530248"
"5354"	-122.825	38.8093	2.59	1.39	"nc72412575"
"5355"	-122.766	38.797	1.45	0.56	"nc72412570"
"5356"	-121.066	40.1718	6.75	1.52	"nc72412565"
"5357"	-97.8145	37.0019	5	3.2	"us10001mzg"
"5358"	-121.056	40.1615	10.35	1.45	"nc72412560"
"5359"	-121.064	40.179	0.81	1.44	"nc72412555"
"5360"	-122.042	47.8902	27.54	1.92	"uw60985321"
"5361"	-119.634	41.8521	8.4694	1.12	"nn00487189"
"5362"	-121.062	40.1705	6.73	3.79	"nc72412550"
"5363"	-117.775	36.0382	1.33	0.74	"ci37340680"
"5364"	-116.287	33.1738	9.72	0.48	"ci37340672"
"5365"	-122.293	37.4218	4.69	0.68	"nc72412535"
"5366"	-116.761	33.476	7.77	0.28	"ci37340664"
"5367"	-115.944	36.8327	12.0226	0.02	"nn00487351"
"5368"	-119.929	39.335	9.1111	0.17	"nn00487350"
"5369"	-141.401	61.5021	3.9	3	"ak11530234"
"5370"	-116.566	33.4688	8.01	0.4	"ci37340656"
"5371"	-92.2723	35.5013	3.46	1.91	"nm60005408"
"5372"	-148.851	63.4615	9.4	0.9	"ak11530229"
"5373"	179.553	51.9471	4	1.7	"ak11530228"
"5374"	-122.816	38.8087	3.67	0.83	"nc72412530"
"5375"	-119.628	41.8497	7.7656	1.88	"uw60985296"
"5376"	-149.466	64.445	12.2	1	"ak11530227"
"5377"	-122.784	38.79	0.59	0.88	"nc72412525"
"5378"	-122.815	38.8065	3.87	1.77	"nc72412515"
"5379"	-122.815	38.8057	4.02	2.35	"nc72412510"
"5380"	-122.758	47.5608	19.71	0.2	"uw60985291"
"5381"	-150.954	61.6855	62.8	1.6	"ak11535570"
"5382"	-122.458	38.5283	12.65	1.49	"nc72412500"
"5383"	-151.1	62.9352	104.5	1.6	"ak11535568"
"5384"	-115.963	33.2268	4.69	2.08	"ci37340632"
"5385"	-115.965	33.2278	6.04	2.98	"ci37340624"
"5386"	-149.546	62.6384	84.8	1	"ak11535567"
"5387"	-122.773	38.8345	2.36	0.27	"nc72412490"
"5388"	-116.558	33.512	14.35	1.05	"ci37340616"
"5389"	-116.708	33.605	16.26	0.46	"ci37340608"
"5390"	-122.804	38.8245	3.04	1.02	"nc72412480"
"5391"	-122.806	38.7962	6.64	0.31	"nc72412475"
"5392"	-122.877	38.8427	2.57	1.03	"nc72412470"
"5393"	-147.598	64.9333	9.4	0.5	"ak11530222"
"5394"	-116.567	33.4738	9.55	0.56	"ci37340576"
"5395"	-117.277	34.0472	6.9	0.47	"ci37340568"
"5396"	-118.344	35.5638	9.25	1.62	"ci37340552"
"5397"	-116.275	32.901	4.84	0.98	"ci37340544"
"5398"	-121.175	36.57	7.96	0.77	"nc72412465"
"5399"	-122.797	38.8373	2.42	0.43	"nc72412455"
"5400"	-146.435	61.5505	16.8	1.8	"ak11530219"
"5401"	-121.179	36.5793	4.69	1.14	"nc72412450"
"5402"	-122.799	38.8357	2.45	1.67	"nc72412445"
"5403"	-147.053	61.203	12.4	1.6	"ak11530217"
"5404"	-148.85	65.1399	4.7	0.8	"ak11530216"
"5405"	-150.737	63.5373	7.8	2.2	"ak11530205"
"5406"	-97.8714	36.8345	4.152	2.6	"us10001n3j"
"5407"	-116.753	33.6493	13.87	0.56	"ci37340504"
"5408"	-156.393	64.9752	10	2.2	"ak11549886"
"5409"	-117.574	36.0633	3.94	0.03	"ci37340496"
"5410"	-117.582	36.0653	0.03	0.36	"ci37340488"
"5411"	-97.1017	36.36	4.799	3.1	"us10001mxc"
"5412"	-115.61	33.1788	1.68	2.35	"ci37340480"
"5413"	-123.006	39.6028	18	1.44	"nc72412440"
"5414"	-115.61	33.1975	1.81	1.32	"ci37340472"
"5415"	-117.683	35.0373	0.01	1.97	"ci37340464"
"5416"	-117.787	36.0332	1.1	1.4	"ci37340456"
"5417"	-122.588	38.5318	2.45	1.22	"nc72412425"
"5418"	-117.597	36.0577	2.21	0.89	"ci37340440"
"5419"	-122.83	38.8383	2.7	0.34	"nc72412340"
"5420"	-122.758	38.7908	2.36	0.32	"nc72412420"
"5421"	-97.2352	35.8094	7.112	3.4	"us10001mx8"
"5422"	-122.808	38.835	2.74	0.83	"nc72412410"
"5423"	-92.2767	35.5	4.6	2.41	"nm60071857"
"5424"	-122.754	38.8262	0.04	0.2	"nc72412395"
"5425"	-116.574	33.469	8.88	0.48	"ci37340352"
"5426"	-122.82	38.8168	3.1	0.43	"nc72412385"
"5427"	-151.199	63.4151	16.6	1.1	"ak11531861"
"5428"	-118.789	37.5168	6.52	0.93	"nc72412380"
"5429"	-155.385	19.287	2.6	1.1	"hv60873171"
"5430"	-150.672	63.2463	129.4	1.6	"ak11531860"
"5431"	-151.017	61.4945	74.5	2	"ak11530003"
"5432"	-120.692	48.8848	11.07	1.86	"uw60985141"
"5433"	-149.326	64.5015	13.1	0.9	"ak11531858"
"5434"	-151.458	62.0605	80.8	1.5	"ak11530002"
"5435"	-115.557	32.7813	14.81	1.68	"ci37340296"
"5436"	-115.57	32.8028	13.6	1.22	"ci37340304"
"5437"	-122.78	38.7948	2.79	0.55	"nc72412370"
"5438"	-119.681	41.8568	7.8128	1.01	"nn00487168"
"5439"	-111.455	43.211	0.5	2.2	"mb15567650"
"5440"	-119.631	41.8496	7.7172	1.12	"nn00487167"
"5441"	-117.449	34.1567	6.8	1.36	"ci37340264"
"5442"	-147.469	64.4351	18.9	0.6	"ak11529998"
"5443"	-149.424	63.0303	19	1.4	"ak11529916"
"5444"	-155.335	19.3307	28.4	1.5	"hv60873381"
"5445"	-117.809	36.0147	0.21	0.95	"ci37340248"
"5446"	-147.349	64.8502	7.8	0.3	"ak11529915"
"5447"	-148.055	64.964	14.4	0.5	"ak11529914"
"5448"	-153.076	60.1288	128.9	2.4	"ak11529912"
"5449"	-150.681	63.1058	115.3	1.7	"ak11529909"
"5450"	-119.177	39.5566	5.2656	0.32	"nn00487332"
"5451"	-117.023	34.2768	9.07	0.86	"ci37340224"
"5452"	-154.78	58.7599	137.7	2.7	"ak11531849"
"5453"	-155.385	19.2888	5.3	2.3	"hv60873341"
"5454"	-147.789	64.987	17.3	0.7	"ak11528538"
"5455"	-97.6491	36.6343	5.8	2.8	"us10001mtp"
"5456"	-118.869	37.5447	8.73	0.24	"nc72412335"
"5457"	-150.717	63.5377	10	1.5	"ak11531846"
"5458"	-122.799	38.7945	3.66	0.45	"nc72412330"
"5459"	-119.677	40.4275	15.1399	0.92	"nn00487330"
"5460"	-116.51	33.1388	14.07	1.5	"ci37340160"
"5461"	-135.432	58.8984	1.1	1.5	"ak11531845"
"5462"	-119.647	41.8437	3.8335	1.16	"nn00487326"
"5463"	-122.763	38.8223	2.59	0.78	"nc72412300"
"5464"	-149.185	64.5753	15	0.7	"ak11534633"
"5465"	-122.762	38.8207	2.5	0.68	"nc72412305"
"5466"	-122.214	46.2723	2.33	0.25	"uw60985016"
"5467"	-98.0972	36.63	6.359	2.8	"us10001msx"
"5468"	-97.4471	35.8192	5	2.6	"us10001msv"
"5469"	-147.398	63.5424	8.1	0.9	"ak11529897"
"5470"	-122.734	38.7838	2.55	0.58	"nc72412290"
"5471"	-151.163	63.4925	12.2	1.2	"ak11531842"
"5472"	-116.304	34.6995	2.3	1.13	"ci37340048"
"5473"	-150.942	63.5432	9.8	0.9	"ak11531841"
"5474"	-117.686	35.9173	4.3	0.72	"ci37340040"
"5475"	-97.2366	35.812	5.73	3	"us10001msn"
"5476"	-118.935	37.6385	8.36	0.47	"nc72412280"
"5477"	-119.418	46.125	0.01	1.9	"uw60984991"
"5478"	-116.337	33.2002	11.96	1.05	"ci37128964"
"5479"	-116.341	33.195	11.97	0.82	"ci37340016"
"5480"	-122.768	38.8013	0.31	0.28	"nc72412275"
"5481"	-116.568	33.4722	8.66	0.91	"ci37339984"
"5482"	-122.841	39.3527	8.23	0.95	"nc71090254"
"5483"	-112.3	36.9023	22.13	1.51	"uu60104287"
"5484"	-117.595	36.0617	1.85	0.17	"ci37339968"
"5485"	-97.2395	35.8121	4.3	3	"us10001ms3"
"5486"	-146.998	63.7819	17.7	1.3	"ak11529854"
"5487"	-119.635	41.8717	6.833	1.37	"nn00487161"
"5488"	-150.84	62.5117	77.3	2	"ak11529851"
"5489"	-122.825	38.8462	2.26	0.45	"nc72412265"
"5490"	-97.233	35.8053	6.955	3.2	"us10001mqr"
"5491"	-122.801	38.8297	3.79	0.56	"nc72412260"
"5492"	-122.808	38.832	2.9	0.53	"nc72412255"
"5493"	-116.819	33.5915	9.26	1.54	"ci37339920"
"5494"	-149.094	62.3985	15.8	0.9	"ak11530036"
"5495"	-116.236	32.9137	4.64	1.14	"ci37339904"
"5496"	-150.604	63.1817	114.7	1.6	"ak11529845"
"5497"	-117.934	36.1552	0.14	1.18	"ci37339896"
"5498"	-120.582	36.0168	4.1	1.12	"nc72412240"
"5499"	-122.723	38.753	3.75	0.29	"nc72412235"
"5500"	-151.43	61.3655	15	1.1	"ak11531835"
"5501"	-116.573	33.4688	8.29	0.46	"ci37339888"
"5502"	-116.57	33.4638	9.88	0.31	"ci37339872"
"5503"	-147.436	64.4463	5	0.1	"ak11529808"
"5504"	-122.881	38.8347	2.84	1.12	"nc72412230"
"5505"	-120.544	35.99	11.16	0.53	"nc72412225"
"5506"	-116.073	37.402	4.6916	0.6	"nn00487097"
"5507"	-148.973	61.0485	14.2	1.5	"ak11529806"
"5508"	-150.618	61.6295	56.8	1.3	"ak11529774"
"5509"	-116.92	34.3315	9.51	0.26	"ci37128956"
"5510"	-116.919	34.3295	8.86	0.3	"ci37339840"
"5511"	-122.802	38.8305	3.74	0.56	"nc72412220"
"5512"	-117.877	36.0887	2.56	0.69	"ci37339832"
"5513"	-150.357	63.3399	118.1	1.4	"ak11531829"
"5514"	-154.927	19.4035	0	1.3	"hv60873226"
"5515"	-117.269	37.1235	13.6018	0.36	"nn00487324"
"5516"	-122.767	38.8212	2.92	0.87	"nc72412215"
"5517"	-120.067	39.2204	8.5693	0.67	"nn00487096"
"5518"	-119.624	41.8766	6.9596	1.5	"nn00487101"
"5519"	-122.26	37.8703	2.17	1.07	"nc72412210"
"5520"	-122.269	46.3272	15.71	1.09	"uw60984956"
"5521"	-116.931	36.6283	5.7574	0.07	"nn00487323"
"5522"	-122.84	38.8113	1.44	0.57	"nc72412205"
"5523"	-122.741	38.809	3.29	0.76	"nc72412200"
"5524"	-146.318	61.5925	29.9	1.6	"ak11529738"
"5525"	-121.086	36.5105	4.76	1.05	"nc72412195"
"5526"	-117.151	33.9608	15.89	0.88	"ci37339824"
"5527"	-89.528	36.567	8.08	1.97	"nm60094211"
"5528"	-118.828	37.6147	11.26	0.83	"nc72412185"
"5529"	-122.762	38.8228	2.6	0.29	"nc72412180"
"5530"	-122.817	38.8525	4.82	0.57	"nc72412175"
"5531"	-150.388	63.3229	16.1	0.7	"ak11531214"
"5532"	-118.535	35.8207	6.88	1.28	"ci37339816"
"5533"	-118.203	33.9888	15.77	0.9	"ci37339808"
"5534"	-152.267	65.031	20	1.3	"ak11531825"
"5535"	-117.594	36.064	1.1	1.72	"ci37339792"
"5536"	-121.425	36.7308	6.44	0.27	"nc72412155"
"5537"	-122.734	38.7617	2.39	0.5	"nc72412150"
"5538"	-146.441	61.3406	7.2	1.9	"ak11529703"
"5539"	-121.431	36.7493	7.58	1.04	"nc72412145"
"5540"	-122.712	38.7515	0.54	1.21	"nc72412140"
"5541"	-145.177	61.9906	15	1.2	"ak11531822"
"5542"	-116.819	33.5973	10.16	0.16	"ci37339784"
"5543"	-145.405	63.3456	11.5	1.6	"ak11529673"
"5544"	-122.705	38.7508	1.95	1.04	"nc72412130"
"5545"	-116.307	32.9093	7.98	1.15	"ci37339776"
"5546"	-122.809	38.8347	2.7	0.43	"nc72412125"
"5547"	-97.881	37.1989	7.51	2.9	"us10001mpu"
"5548"	-111.312	42.4195	5.69	1.65	"uu60104692"
"5549"	-111.337	42.4187	2.51	1.63	"uu60104687"
"5550"	-122.692	38.7563	2.4	0.38	"nc72412120"
"5551"	-97.878	37.213	7.97	3.5	"us10001mps"
"5552"	-120.84	35.5313	3.39	0.8	"nc72412115"
"5553"	-111.323	42.4128	3.13	1.92	"uu60104682"
"5554"	-150.807	63.1719	136.9	1.8	"ak11531818"
"5555"	-148.412	63.4439	19.5	1	"ak11529645"
"5556"	-115.623	33.1838	0.56	1.47	"ci37339760"
"5557"	-155.142	19.4703	20.2	1.8	"hv60873121"
"5558"	-115.62	33.1767	1.22	1.29	"ci37339752"
"5559"	-119.322	34.4928	2.22	1.22	"ci37339744"
"5560"	-150.447	63.256	128.5	1.9	"ak11529639"
"5561"	-147.092	61.2459	5.3	1.9	"ak11529622"
"5562"	-119.324	34.497	2.07	1.26	"ci37339736"
"5563"	-122.825	38.8453	2.48	0.93	"nc72412085"
"5564"	-122.715	38.7463	3.1	0.71	"nc72412075"
"5565"	-117.485	36.9592	5.7446	0.92	"nn00487085"
"5566"	-122.794	38.832	2.51	1.36	"nc72412070"
"5567"	-150.762	64.9863	4.9	2.2	"ak11529616"
"5568"	-150.497	64.9071	4.2	1.5	"ak11529614"
"5569"	-122.821	38.8098	3.33	0.18	"nc72412065"
"5570"	-116.235	32.8542	2.01	1.33	"ci37339720"
"5571"	-116.58	33.4695	8.49	1.52	"ci37339712"
"5572"	-122.785	38.8217	2.37	0.24	"nc72412050"
"5573"	-111.906	36.9415	6.01	1.88	"uu60104672"
"5574"	-122.807	38.8315	1.18	0.43	"nc72412035"
"5575"	-122.824	38.8103	2.14	0.16	"nc72412030"
"5576"	-150.238	61.6932	48.6	1.7	"ak11529592"
"5577"	-97.3451	36.6001	8.013	2.6	"us10001mva"
"5578"	-153.933	57.0308	15	1.9	"ak11531810"
"5579"	-116.562	33.4747	8.81	0.65	"ci37339664"
"5580"	-122.803	38.8342	2.26	0.39	"nc72412025"
"5581"	-155.242	19.3815	2.3	1.7	"hv60872736"
"5582"	-150.749	62.0469	65.6	1.7	"ak11529589"
"5583"	-122.729	38.792	2.45	0.58	"nc72412020"
"5584"	-120.771	36.2012	6.91	0.93	"nc72412015"
"5585"	-122.817	38.8077	3.33	0.91	"nc72412010"
"5586"	-155.387	19.2888	3.3	1	"hv60872986"
"5587"	-116.565	33.4753	9.05	0.81	"ci37339632"
"5588"	-122.204	38.3382	9.01	1.89	"nc72412000"
"5589"	-147.587	64.8013	13.1	0.3	"ak11529576"
"5590"	-140.932	60.1625	10.3	1.2	"ak11529577"
"5591"	-122.83	38.825	3.02	1.77	"nc72411995"
"5592"	-117.598	36.0628	1.94	0.23	"ci37339608"
"5593"	-113.075	36.9268	26.28	0.93	"uu60104667"
"5594"	-113.067	37.5522	11.33	0.62	"uu60104662"
"5595"	-117.896	36.1017	3.97	0.58	"ci37339600"
"5596"	-151.624	64.5781	16.9	1.2	"ak11531296"
"5597"	-117.587	36.0645	0.02	1.35	"ci37339592"
"5598"	-151.209	62.5834	83.6	1.3	"ak11531295"
"5599"	-121.4	36.7698	10.65	0.35	"nc72411980"
"5600"	-117.509	34.2238	9.37	1.59	"ci37339584"
"5601"	-149.986	63.3014	100.5	2.4	"ak11529512"
"5602"	-117.714	36.025	1.7	0.4	"ci37339552"
"5603"	-149.447	63.8694	123.5	1.4	"ak11531293"
"5604"	-147.381	64.9959	0	1.3	"ak11529508"
"5605"	-118.848	37.5002	8.17	0.38	"nc72411975"
"5606"	-148.81	63.9631	113.6	1.2	"ak11531291"
"5607"	-123.265	38.9675	6.81	1.12	"nc72411970"
"5608"	-117.584	36.059	1.1	1.48	"ci37339528"
"5609"	-151.337	61.8643	76.2	1.5	"ak11529449"
"5610"	-151.337	61.8788	73.3	1.5	"ak11531289"
"5611"	-151.432	59.8061	51.2	1.7	"ak11529447"
"5612"	-121.855	37.9853	15.6	1.63	"nc72411960"
"5613"	-150.176	63.0309	89	1.2	"ak11531287"
"5614"	-116.722	33.6818	18.07	0	"ci37339504"
"5615"	-149.018	65.1646	13.6	0.6	"ak11529435"
"5616"	-117.587	36.0625	1.08	1.83	"ci37339496"
"5617"	-151.044	61.5694	76.7	1.5	"ak11529386"
"5618"	-122.748	38.7927	2.09	1.16	"nc72411955"
"5619"	-122.792	38.8067	1.04	0.82	"nc72411950"
"5620"	-147.405	61.5858	20.1	1.7	"ak11529382"
"5621"	-150.749	62.7952	87.2	1.4	"ak11531281"
"5622"	-120.941	36.0138	10.17	1.47	"nc72411940"
"5623"	-119.553	40.2506	0	0.27	"nn00487238"
"5624"	-150.442	63.0934	106.8	1.4	"ak11531280"
"5625"	-122.748	38.7925	1.79	0.37	"nc72411935"
"5626"	-147.416	61.5798	19.9	1.6	"ak11529376"
"5627"	-122.839	38.8393	6.78	0.43	"nc72411930"
"5628"	-115.496	32.7448	10.57	1.91	"ci37339384"
"5629"	-110.781	44.2415	3.06	1.3	"uu60104657"
"5630"	-122.828	38.816	2.68	0.54	"nc72411925"
"5631"	-148.589	64.9274	17.2	0.7	"ak11549482"
"5632"	-139.794	60.0383	11	1.2	"ak11531277"
"5633"	-139.8	60.0256	13.1	1.2	"ak11531276"
"5634"	-116.566	33.4758	9.67	0.94	"ci37339352"
"5635"	-118.828	37.561	10.19	0.25	"nc72411920"
"5636"	-122.783	38.7913	3.44	0.66	"nc72411915"
"5637"	-118.4	37.4875	7.8	0.94	"nc72411910"
"5638"	-150.52	62.3926	68.7	1.3	"ak11531274"
"5639"	-122.763	38.819	3.08	0.46	"nc72411905"
"5640"	-122.746	38.7885	2.39	0.56	"nc72411895"
"5641"	-161.718	55.5519	164.3	2.7	"ak11531273"
"5642"	-139.689	60.1359	7.9	1.7	"ak11529324"
"5643"	-149.102	62.4671	47.9	1.8	"ak11529321"
"5644"	-139.713	60.1397	0.1	1.7	"ak11529319"
"5645"	-112.091	42.1558	8.24	1.21	"uu60104647"
"5646"	-146.999	65.9129	8.9	1	"ak11529313"
"5647"	-139.764	60.0503	10	1.2	"ak11531268"
"5648"	-146.968	65.905	4.8	2.9	"ak11529274"
"5649"	-119.253	34.3048	4.31	1.66	"ci37339280"
"5650"	-121.086	36.606	5.66	0.82	"nc72411870"
"5651"	-120.933	35.9738	6.23	0.89	"nc72411855"
"5652"	-122.759	38.7925	2.51	0.77	"nc72411850"
"5653"	-139.744	60.0964	10	1.2	"ak11531264"
"5654"	-139.751	60.0545	13	1.1	"ak11531263"
"5655"	-151.417	60.0177	52.3	1.3	"ak11531262"
"5656"	-153.263	66.348	13.7	2.3	"ak11529267"
"5657"	-122.81	38.8333	2.75	1.17	"nc72411835"
"5658"	-149.032	63.0773	8.9	1	"ak11534556"
"5659"	-122.81	38.8337	2.63	0.86	"nc72411825"
"5660"	-146.87	61.3142	31	1.5	"ak11529230"
"5661"	-117.298	34.0647	12.39	1.36	"ci37339224"
"5662"	-148.951	65.1731	2.7	0.5	"ak11529223"
"5663"	-115.852	33.5243	7.61	1.48	"ci37339200"
"5664"	-115.851	33.5205	7.79	1.1	"ci37339208"
"5665"	-118.868	37.6447	6.59	0.23	"nc72411820"
"5666"	-120.987	36.0278	10.98	1.16	"nc72411805"
"5667"	-118.868	37.6463	5.94	0.22	"nc72411810"
"5668"	-122.76	38.8233	2.64	0.75	"nc72427811"
"5669"	-116.815	33.6053	9.69	0.54	"ci37339176"
"5670"	-148.653	62.1486	36.3	1	"ak11531256"
"5671"	-122.818	38.8165	3.55	0.69	"nc72411800"
"5672"	-122.844	38.8208	0.04	0.12	"nc72411795"
"5673"	-121.258	36.6402	4.75	1.66	"nc72411790"
"5674"	-149.761	60.6379	35.6	1.3	"ak11531255"
"5675"	-116.724	33.7055	18.81	1.14	"ci37339160"
"5676"	-121.072	36.6192	10.55	0.85	"nc72411785"
"5677"	-141.017	60.1918	12.8	0.9	"ak11529190"
"5678"	-119.667	40.1003	14.2821	0.24	"nn00487236"
"5679"	-122.785	38.8202	6.59	0.55	"nc72411780"
"5680"	-122.827	38.8412	2.44	0.68	"nc72411775"
"5681"	-116.23	32.9933	10.14	0.91	"ci37339144"
"5682"	-122.857	38.8515	6.79	0.43	"nc72411770"
"5683"	-122.783	38.8187	2.01	0.21	"nc72411765"
"5684"	-116.271	32.8998	4.51	0.94	"ci37339136"
"5685"	-110.866	44.002	8.42	1.64	"uu60104632"
"5686"	-116.274	32.9012	5.11	0.98	"ci37339120"
"5687"	-151.788	60.8911	81.9	1.4	"ak11529159"
"5688"	-118.843	37.4948	3.44	0.71	"nc72411760"
"5689"	-122.759	38.7933	2.09	0.5	"nc72411750"
"5690"	-121.847	39.8088	16.58	2	"nc72411745"
"5691"	-147.059	63.8079	16.1	0.8	"ak11531252"
"5692"	-115.994	33.279	3.89	1.34	"ci37339096"
"5693"	-122.868	38.8422	2.1	0.28	"nc72411740"
"5694"	-150.015	61.3466	41.5	1.2	"ak11529153"
"5695"	-97.3621	35.7407	4.458	2.6	"us10001mmy"
"5696"	-122.668	47.3193	20.46	0.85	"uw60984756"
"5697"	-116.608	33.576	16.18	0.5	"ci37339064"
"5698"	-116.57	33.471	8.6	0.62	"ci37339056"
"5699"	-116.862	33.3455	16.55	0.57	"ci37339048"
"5700"	-116.729	33.6358	16.31	0.9	"ci37339040"
"5701"	-115.235	36.2122	7.4091	1.31	"nn00487061"
"5702"	-116.755	33.712	19.41	0.47	"ci37339032"
"5703"	-147.773	60.3987	20	1.7	"ak11529121"
"5704"	-149.616	62.3547	5.8	0.9	"ak11531243"
"5705"	-122.77	38.808	2.42	0.52	"nc72411655"
"5706"	-122.855	38.8267	2.83	0.79	"nc72411645"
"5707"	-121.071	36.6122	9.51	0.88	"nc72411630"
"5708"	-152.335	60.3629	84.9	1.3	"ak11531241"
"5709"	-118.839	37.482	3.3	2.78	"nc72411625"
"5710"	-121.991	37.5952	7.12	1.7	"nc72428836"
"5711"	-122.867	38.843	2.2	1.04	"nc72411620"
"5712"	-122.868	38.8435	1.89	0.76	"nc72411615"
"5713"	-122.867	38.8428	1.64	0.92	"nc72411610"
"5714"	-122.867	38.8435	1.9	0.59	"nc72411605"
"5715"	-147.886	66.1985	38	1.1	"ak11529091"
"5716"	-122.824	38.821	2.82	0.79	"nc72411600"
"5717"	-122.729	38.7573	3.2	0.8	"nc72411595"
"5718"	-150.48	61.6422	53.2	1	"ak11531236"
"5719"	-116.564	33.4993	13.75	0.73	"ci37339016"
"5720"	-118.732	37.5912	10.17	1.06	"nc72411585"
"5721"	-116.253	32.8945	4.8	0.87	"ci37339000"
